"date","death","pm10tmean","pm10","season"
1999-01-04,242,NA,NA,"Winter"
1999-01-05,190,NA,NA,"Winter"
1999-01-06,243,5.362585034,NA,"Winter"
1999-01-07,192,NA,5.362585034,"Winter"
1999-01-08,264,NA,NA,"Winter"
1999-01-09,200,NA,NA,"Winter"
1999-01-10,237,NA,NA,"Winter"
1999-01-11,238,NA,NA,"Winter"
1999-01-12,229,7.5346491228,NA,"Winter"
1999-01-13,285,NA,7.5346491228,"Winter"
1999-01-14,228,NA,NA,"Winter"
1999-01-15,196,NA,NA,"Winter"
1999-01-16,227,NA,NA,"Winter"
1999-01-17,253,NA,NA,"Winter"
1999-01-18,242,-7.708575009,NA,"Winter"
1999-01-19,262,NA,-7.708575009,"Winter"
1999-01-20,199,NA,NA,"Winter"
1999-01-21,219,NA,NA,"Winter"
1999-01-22,238,NA,NA,"Winter"
1999-01-23,209,NA,NA,"Winter"
1999-01-24,244,-11.79591837,NA,"Winter"
1999-01-25,203,NA,-11.79591837,"Winter"
1999-01-26,242,NA,NA,"Winter"
1999-01-27,216,NA,NA,"Winter"
1999-01-28,202,NA,NA,"Winter"
1999-01-29,241,NA,NA,"Winter"
1999-01-30,209,-15.05087719,NA,"Winter"
1999-01-31,238,NA,-15.05087719,"Winter"
1999-02-01,217,NA,NA,"Winter"
1999-02-02,207,NA,NA,"Winter"
1999-02-03,212,NA,NA,"Winter"
1999-02-04,220,NA,NA,"Winter"
1999-02-05,209,-17.53173844,NA,"Winter"
1999-02-06,172,NA,-17.53173844,"Winter"
1999-02-07,218,NA,NA,"Winter"
1999-02-08,217,NA,NA,"Winter"
1999-02-09,205,NA,NA,"Winter"
1999-02-10,201,NA,NA,"Winter"
1999-02-11,203,-3.242045455,NA,"Winter"
1999-02-12,206,NA,-3.242045455,"Winter"
1999-02-13,194,NA,NA,"Winter"
1999-02-14,198,NA,NA,"Winter"
1999-02-15,177,NA,NA,"Winter"
1999-02-16,191,NA,NA,"Winter"
1999-02-17,202,21.098214286,NA,"Winter"
1999-02-18,208,NA,21.098214286,"Winter"
1999-02-19,178,NA,NA,"Winter"
1999-02-20,196,NA,NA,"Winter"
1999-02-21,163,NA,NA,"Winter"
1999-02-22,197,NA,NA,"Winter"
1999-02-23,199,-1.628652597,NA,"Winter"
1999-02-24,181,NA,-1.628652597,"Winter"
1999-02-25,218,NA,NA,"Winter"
1999-02-26,182,NA,NA,"Winter"
1999-02-27,175,NA,NA,"Winter"
1999-02-28,175,NA,NA,"Winter"
1999-03-01,206,-6.0625,NA,"Winter"
1999-03-02,137,NA,-6.0625,"Winter"
1999-03-03,184,NA,NA,"Winter"
1999-03-04,186,NA,NA,"Winter"
1999-03-05,162,NA,NA,"Winter"
1999-03-06,180,NA,NA,"Winter"
1999-03-07,178,-12.86270872,NA,"Winter"
1999-03-08,190,NA,-12.86270872,"Winter"
1999-03-09,176,NA,NA,"Winter"
1999-03-10,180,NA,NA,"Winter"
1999-03-11,179,NA,NA,"Winter"
1999-03-12,183,NA,NA,"Winter"
1999-03-13,190,-12.64454545,NA,"Winter"
1999-03-14,193,NA,-12.64454545,"Winter"
1999-03-15,204,NA,NA,"Winter"
1999-03-16,190,NA,NA,"Winter"
1999-03-17,197,NA,NA,"Winter"
1999-03-18,182,NA,NA,"Winter"
1999-03-19,181,-12.29497099,NA,"Winter"
1999-03-20,151,NA,-12.29497099,"Winter"
1999-03-21,168,NA,NA,"Winter"
1999-03-22,175,NA,NA,"Winter"
1999-03-23,154,NA,NA,"Winter"
1999-03-24,168,NA,NA,"Winter"
1999-03-25,183,-6.425531915,NA,"Winter"
1999-03-26,155,NA,-6.425531915,"Winter"
1999-03-27,174,NA,NA,"Winter"
1999-03-28,180,NA,NA,"Winter"
1999-03-29,171,NA,NA,"Winter"
1999-03-30,178,NA,NA,"Winter"
1999-03-31,154,3.9496957404,NA,"Winter"
1999-04-01,179,NA,3.9496957404,"Spring"
1999-04-02,177,NA,NA,"Spring"
1999-04-03,157,NA,NA,"Spring"
1999-04-04,150,NA,NA,"Spring"
1999-04-05,158,NA,NA,"Spring"
1999-04-06,176,0.375862069,NA,"Spring"
1999-04-07,147,NA,0.375862069,"Spring"
1999-04-08,176,NA,NA,"Spring"
1999-04-09,177,NA,NA,"Spring"
1999-04-10,178,NA,NA,"Spring"
1999-04-11,169,NA,NA,"Spring"
1999-04-12,159,-9.621212121,NA,"Spring"
1999-04-13,166,NA,-9.621212121,"Spring"
1999-04-14,151,NA,NA,"Spring"
1999-04-15,152,NA,NA,"Spring"
1999-04-16,173,NA,NA,"Spring"
1999-04-17,183,NA,NA,"Spring"
1999-04-18,134,-10.01336898,NA,"Spring"
1999-04-19,180,NA,-10.01336898,"Spring"
1999-04-20,154,NA,NA,"Spring"
1999-04-21,156,NA,NA,"Spring"
1999-04-22,152,NA,NA,"Spring"
1999-04-23,175,NA,NA,"Spring"
1999-04-24,160,-12.70541667,NA,"Spring"
1999-04-25,151,NA,-12.70541667,"Spring"
1999-04-26,161,NA,NA,"Spring"
1999-04-27,152,NA,NA,"Spring"
1999-04-28,153,NA,NA,"Spring"
1999-04-29,180,NA,NA,"Spring"
1999-04-30,159,-4.037878788,NA,"Spring"
1999-05-01,153,NA,-4.037878788,"Spring"
1999-05-02,161,NA,NA,"Spring"
1999-05-03,154,NA,NA,"Spring"
1999-05-04,158,NA,NA,"Spring"
1999-05-05,153,NA,NA,"Spring"
1999-05-06,165,5.975862069,NA,"Spring"
1999-05-07,174,NA,5.975862069,"Spring"
1999-05-08,149,NA,NA,"Spring"
1999-05-09,157,NA,NA,"Spring"
1999-05-10,162,NA,NA,"Spring"
1999-05-11,150,NA,NA,"Spring"
1999-05-12,164,5.4412878788,NA,"Spring"
1999-05-13,160,NA,5.4412878788,"Spring"
1999-05-14,168,NA,NA,"Spring"
1999-05-15,148,NA,NA,"Spring"
1999-05-16,159,NA,NA,"Spring"
1999-05-17,168,NA,NA,"Spring"
1999-05-18,171,-2.36661442,NA,"Spring"
1999-05-19,159,NA,-2.36661442,"Spring"
1999-05-20,184,NA,NA,"Spring"
1999-05-21,149,NA,NA,"Spring"
1999-05-22,144,NA,NA,"Spring"
1999-05-23,152,NA,NA,"Spring"
1999-05-24,139,13.045454545,NA,"Spring"
1999-05-25,179,NA,13.045454545,"Spring"
1999-05-26,170,NA,NA,"Spring"
1999-05-27,149,NA,NA,"Spring"
1999-05-28,159,NA,NA,"Spring"
1999-05-29,184,NA,NA,"Spring"
1999-05-30,175,6.5975378788,NA,"Spring"
1999-05-31,159,NA,6.5975378788,"Spring"
1999-06-01,159,NA,NA,"Spring"
1999-06-02,160,NA,NA,"Spring"
1999-06-03,178,NA,NA,"Spring"
1999-06-04,160,NA,NA,"Spring"
1999-06-05,154,-1.96,NA,"Spring"
1999-06-06,155,NA,-1.96,"Spring"
1999-06-07,169,NA,NA,"Spring"
1999-06-08,173,NA,NA,"Spring"
1999-06-09,160,NA,NA,"Spring"
1999-06-10,143,NA,NA,"Spring"
1999-06-11,143,3.8654545455,NA,"Spring"
1999-06-12,151,NA,3.8654545455,"Spring"
1999-06-13,133,NA,NA,"Spring"
1999-06-14,126,NA,NA,"Spring"
1999-06-15,147,NA,NA,"Spring"
1999-06-16,133,NA,NA,"Spring"
1999-06-17,152,-1.214962121,NA,"Spring"
1999-06-18,155,NA,-1.214962121,"Spring"
1999-06-19,153,NA,NA,"Spring"
1999-06-20,159,NA,NA,"Spring"
1999-06-21,165,NA,NA,"Spring"
1999-06-22,156,NA,NA,"Spring"
1999-06-23,167,10.378787879,NA,"Spring"
1999-06-24,158,NA,10.378787879,"Spring"
1999-06-25,134,NA,NA,"Spring"
1999-06-26,151,NA,NA,"Spring"
1999-06-27,146,NA,NA,"Spring"
1999-06-28,176,NA,NA,"Spring"
1999-06-29,171,12.730416667,NA,"Spring"
1999-06-30,164,NA,12.730416667,"Spring"
1999-07-01,154,NA,NA,"Summer"
1999-07-02,174,NA,NA,"Summer"
1999-07-03,171,NA,NA,"Summer"
1999-07-04,149,NA,NA,"Summer"
1999-07-05,185,23.688311688,NA,"Summer"
1999-07-06,232,NA,23.688311688,"Summer"
1999-07-07,268,NA,NA,"Summer"
1999-07-08,196,NA,NA,"Summer"
1999-07-09,164,NA,NA,"Summer"
1999-07-10,184,NA,NA,"Summer"
1999-07-11,162,-23.57206897,NA,"Summer"
1999-07-12,149,NA,-23.57206897,"Summer"
1999-07-13,165,NA,NA,"Summer"
1999-07-14,132,NA,NA,"Summer"
1999-07-15,165,NA,NA,"Summer"
1999-07-16,126,NA,NA,"Summer"
1999-07-17,174,13.675862069,NA,"Summer"
1999-07-18,154,NA,13.675862069,"Summer"
1999-07-19,145,NA,NA,"Summer"
1999-07-20,165,NA,NA,"Summer"
1999-07-21,142,NA,NA,"Summer"
1999-07-22,156,NA,NA,"Summer"
1999-07-23,173,17.94,NA,"Summer"
1999-07-24,156,NA,17.94,"Summer"
1999-07-25,163,NA,NA,"Summer"
1999-07-26,173,NA,NA,"Summer"
1999-07-27,166,NA,NA,"Summer"
1999-07-28,153,NA,NA,"Summer"
1999-07-29,158,14.490566038,NA,"Summer"
1999-07-30,165,NA,14.490566038,"Summer"
1999-07-31,154,NA,NA,"Summer"
1999-08-01,167,NA,NA,"Summer"
1999-08-02,155,NA,NA,"Summer"
1999-08-03,148,NA,NA,"Summer"
1999-08-04,161,-0.06,NA,"Summer"
1999-08-05,158,NA,-0.06,"Summer"
1999-08-06,167,NA,NA,"Summer"
1999-08-07,157,NA,NA,"Summer"
1999-08-08,149,NA,NA,"Summer"
1999-08-09,177,NA,NA,"Summer"
1999-08-10,139,-3.211818182,NA,"Summer"
1999-08-11,159,NA,-3.211818182,"Summer"
1999-08-12,157,NA,NA,"Summer"
1999-08-13,164,NA,NA,"Summer"
1999-08-14,154,NA,NA,"Summer"
1999-08-15,123,NA,NA,"Summer"
1999-08-16,142,-0.792068966,NA,"Summer"
1999-08-17,166,NA,-0.792068966,"Summer"
1999-08-18,152,NA,NA,"Summer"
1999-08-19,128,NA,NA,"Summer"
1999-08-20,145,NA,NA,"Summer"
1999-08-21,140,NA,NA,"Summer"
1999-08-22,139,-9.06,NA,"Summer"
1999-08-23,158,NA,-9.06,"Summer"
1999-08-24,154,NA,NA,"Summer"
1999-08-25,179,NA,NA,"Summer"
1999-08-26,176,NA,NA,"Summer"
1999-08-27,170,NA,NA,"Summer"
1999-08-28,157,22.517241379,NA,"Summer"
1999-08-29,133,NA,22.517241379,"Summer"
1999-08-30,129,NA,NA,"Summer"
1999-08-31,154,NA,NA,"Summer"
1999-09-01,154,NA,NA,"Summer"
1999-09-02,151,NA,NA,"Summer"
1999-09-03,147,2.94,NA,"Summer"
1999-09-04,156,NA,2.94,"Summer"
1999-09-05,161,NA,NA,"Summer"
1999-09-06,163,NA,NA,"Summer"
1999-09-07,148,NA,NA,"Summer"
1999-09-08,139,NA,NA,"Summer"
1999-09-09,157,24.775862069,NA,"Summer"
1999-09-10,145,NA,24.775862069,"Summer"
1999-09-11,136,NA,NA,"Summer"
1999-09-12,147,NA,NA,"Summer"
1999-09-13,166,NA,NA,"Summer"
1999-09-14,168,NA,NA,"Summer"
1999-09-15,159,-0.06,NA,"Summer"
1999-09-16,147,NA,-0.06,"Summer"
1999-09-17,130,NA,NA,"Summer"
1999-09-18,145,NA,NA,"Summer"
1999-09-19,162,NA,NA,"Summer"
1999-09-20,145,NA,NA,"Summer"
1999-09-21,133,-8.559322034,NA,"Summer"
1999-09-22,145,NA,-8.559322034,"Summer"
1999-09-23,161,NA,NA,"Summer"
1999-09-24,178,NA,NA,"Summer"
1999-09-25,149,NA,NA,"Summer"
1999-09-26,158,NA,NA,"Summer"
1999-09-27,161,-6.06,NA,"Summer"
1999-09-28,147,NA,-6.06,"Summer"
1999-09-29,193,NA,NA,"Summer"
1999-09-30,161,NA,NA,"Summer"
1999-10-01,154,NA,NA,"Fall"
1999-10-02,154,NA,NA,"Fall"
1999-10-03,146,0.2750847458,NA,"Fall"
1999-10-04,177,NA,0.2750847458,"Fall"
1999-10-05,151,NA,NA,"Fall"
1999-10-06,184,NA,NA,"Fall"
1999-10-07,154,NA,NA,"Fall"
1999-10-08,143,NA,NA,"Fall"
1999-10-09,172,-3.255,NA,"Fall"
1999-10-10,170,NA,-3.255,"Fall"
1999-10-11,144,NA,NA,"Fall"
1999-10-12,171,NA,NA,"Fall"
1999-10-13,165,NA,NA,"Fall"
1999-10-14,179,NA,NA,"Fall"
1999-10-15,159,-9.771666667,NA,"Fall"
1999-10-16,173,NA,-9.771666667,"Fall"
1999-10-17,164,NA,NA,"Fall"
1999-10-18,172,NA,NA,"Fall"
1999-10-19,174,NA,NA,"Fall"
1999-10-20,162,NA,NA,"Fall"
1999-10-21,165,-0.433333333,NA,"Fall"
1999-10-22,147,NA,-0.433333333,"Fall"
1999-10-23,169,NA,NA,"Fall"
1999-10-24,155,NA,NA,"Fall"
1999-10-25,173,NA,NA,"Fall"
1999-10-26,171,NA,NA,"Fall"
1999-10-27,177,-5.263333333,NA,"Fall"
1999-10-28,149,NA,-5.263333333,"Fall"
1999-10-29,152,NA,NA,"Fall"
1999-10-30,163,NA,NA,"Fall"
1999-10-31,185,NA,NA,"Fall"
1999-11-01,162,NA,NA,"Fall"
1999-11-02,163,-1.221666667,NA,"Fall"
1999-11-03,152,NA,-1.221666667,"Fall"
1999-11-04,154,NA,NA,"Fall"
1999-11-05,164,NA,NA,"Fall"
1999-11-06,193,NA,NA,"Fall"
1999-11-07,149,NA,NA,"Fall"
1999-11-08,198,-11.33,NA,"Fall"
1999-11-09,187,NA,-11.33,"Fall"
1999-11-10,186,NA,NA,"Fall"
1999-11-11,163,NA,NA,"Fall"
1999-11-12,171,NA,NA,"Fall"
1999-11-13,160,NA,NA,"Fall"
1999-11-14,149,5.27,NA,"Fall"
1999-11-15,187,NA,5.27,"Fall"
1999-11-16,178,NA,NA,"Fall"
1999-11-17,207,NA,NA,"Fall"
1999-11-18,171,NA,NA,"Fall"
1999-11-19,168,NA,NA,"Fall"
1999-11-20,180,-7.83,NA,"Fall"
1999-11-21,151,NA,-7.83,"Fall"
1999-11-22,165,NA,NA,"Fall"
1999-11-23,160,NA,NA,"Fall"
1999-11-24,159,NA,NA,"Fall"
1999-11-25,160,NA,NA,"Fall"
1999-11-26,159,-11.21333333,NA,"Fall"
1999-11-27,179,NA,-11.21333333,"Fall"
1999-11-28,154,NA,NA,"Fall"
1999-11-29,161,NA,NA,"Fall"
1999-11-30,167,NA,NA,"Fall"
1999-12-01,203,NA,NA,"Fall"
1999-12-02,199,2.8783333333,NA,"Fall"
1999-12-03,165,NA,2.8783333333,"Fall"
1999-12-04,213,NA,NA,"Fall"
1999-12-05,182,NA,NA,"Fall"
1999-12-06,187,NA,NA,"Fall"
1999-12-07,171,NA,NA,"Fall"
1999-12-08,167,8.92,NA,"Fall"
1999-12-09,152,NA,8.92,"Fall"
1999-12-10,187,NA,NA,"Fall"
1999-12-11,164,NA,NA,"Fall"
1999-12-12,185,NA,NA,"Fall"
1999-12-13,192,NA,NA,"Fall"
1999-12-14,205,-11.76333333,NA,"Fall"
1999-12-15,171,NA,-11.76333333,"Fall"
1999-12-16,202,NA,NA,"Fall"
1999-12-17,199,NA,NA,"Fall"
1999-12-18,181,NA,NA,"Fall"
1999-12-19,197,NA,NA,"Fall"
1999-12-20,215,-9.313333333,NA,"Fall"
1999-12-21,164,NA,-9.313333333,"Fall"
1999-12-22,182,NA,NA,"Fall"
1999-12-23,168,NA,NA,"Fall"
1999-12-24,208,NA,NA,"Fall"
1999-12-25,202,NA,NA,"Fall"
1999-12-26,187,-8.213333333,NA,"Fall"
1999-12-27,224,NA,-8.213333333,"Fall"
1999-12-28,232,NA,NA,"Fall"
1999-12-29,210,NA,NA,"Fall"
1999-12-30,215,NA,NA,"Fall"
1999-12-31,238,NA,NA,"Fall"
2000-01-01,228,11.85,NA,"Winter"
2000-01-02,238,NA,11.85,"Winter"
2000-01-03,226,NA,NA,"Winter"
2000-01-04,237,NA,NA,"Winter"
2000-01-05,254,NA,NA,"Winter"
2000-01-06,239,NA,NA,"Winter"
2000-01-07,213,1.3833333333,NA,"Winter"
2000-01-08,226,NA,1.3833333333,"Winter"
2000-01-09,214,NA,NA,"Winter"
2000-01-10,222,NA,NA,"Winter"
2000-01-11,239,NA,NA,"Winter"
2000-01-12,193,NA,NA,"Winter"
2000-01-13,244,-7.733333333,NA,"Winter"
2000-01-14,204,NA,-7.733333333,"Winter"
2000-01-15,202,NA,NA,"Winter"
2000-01-16,220,NA,NA,"Winter"
2000-01-17,188,NA,NA,"Winter"
2000-01-18,216,NA,NA,"Winter"
2000-01-19,210,-1.916666667,NA,"Winter"
2000-01-20,236,NA,-1.916666667,"Winter"
2000-01-21,217,NA,NA,"Winter"
2000-01-22,218,NA,NA,"Winter"
2000-01-23,226,NA,NA,"Winter"
2000-01-24,197,NA,NA,"Winter"
2000-01-25,204,1.5166666667,NA,"Winter"
2000-01-26,197,NA,1.5166666667,"Winter"
2000-01-27,194,NA,NA,"Winter"
2000-01-28,183,NA,NA,"Winter"
2000-01-29,202,NA,NA,"Winter"
2000-01-30,198,NA,NA,"Winter"
2000-01-31,217,1.8666666667,NA,"Winter"
2000-02-01,213,NA,1.8666666667,"Winter"
2000-02-02,188,NA,NA,"Winter"
2000-02-03,174,NA,NA,"Winter"
2000-02-04,182,NA,NA,"Winter"
2000-02-05,197,NA,NA,"Winter"
2000-02-06,175,-7.216666667,NA,"Winter"
2000-02-07,191,NA,-7.216666667,"Winter"
2000-02-08,184,NA,NA,"Winter"
2000-02-09,185,NA,NA,"Winter"
2000-02-10,170,NA,NA,"Winter"
2000-02-11,172,NA,NA,"Winter"
2000-02-12,172,-6.316666667,NA,"Winter"
2000-02-13,197,NA,-6.316666667,"Winter"
2000-02-14,213,NA,NA,"Winter"
2000-02-15,180,NA,NA,"Winter"
2000-02-16,170,NA,NA,"Winter"
2000-02-17,182,NA,NA,"Winter"
2000-02-18,173,-6.393442623,NA,"Winter"
2000-02-19,174,NA,-6.393442623,"Winter"
2000-02-20,173,NA,NA,"Winter"
2000-02-21,176,NA,NA,"Winter"
2000-02-22,154,NA,NA,"Winter"
2000-02-23,175,NA,NA,"Winter"
2000-02-24,161,22.590163934,NA,"Winter"
2000-02-25,171,NA,22.590163934,"Winter"
2000-02-26,187,NA,NA,"Winter"
2000-02-27,172,NA,NA,"Winter"
2000-02-28,170,NA,NA,"Winter"
2000-02-29,172,NA,NA,"Winter"
2000-03-01,166,-4.245901639,NA,"Winter"
2000-03-02,197,NA,-4.245901639,"Winter"
2000-03-03,173,NA,NA,"Winter"
2000-03-04,167,NA,NA,"Winter"
2000-03-05,175,NA,NA,"Winter"
2000-03-06,179,NA,NA,"Winter"
2000-03-07,175,-0.229508197,NA,"Winter"
2000-03-08,159,NA,-0.229508197,"Winter"
2000-03-09,164,NA,NA,"Winter"
2000-03-10,150,NA,NA,"Winter"
2000-03-11,174,NA,NA,"Winter"
2000-03-12,163,NA,NA,"Winter"
2000-03-13,175,-6.114754098,NA,"Winter"
2000-03-14,161,NA,-6.114754098,"Winter"
2000-03-15,171,NA,NA,"Winter"
2000-03-16,168,NA,NA,"Winter"
2000-03-17,151,NA,NA,"Winter"
2000-03-18,153,NA,NA,"Winter"
2000-03-19,131,-7.081967213,NA,"Winter"
2000-03-20,168,NA,-7.081967213,"Winter"
2000-03-21,172,NA,NA,"Winter"
2000-03-22,172,NA,NA,"Winter"
2000-03-23,154,NA,NA,"Winter"
2000-03-24,164,NA,NA,"Winter"
2000-03-25,165,6.7213114754,NA,"Winter"
2000-03-26,152,NA,6.7213114754,"Winter"
2000-03-27,185,NA,NA,"Winter"
2000-03-28,155,NA,NA,"Winter"
2000-03-29,149,NA,NA,"Winter"
2000-03-30,130,NA,NA,"Winter"
2000-03-31,153,-13.32786885,NA,"Winter"
2000-04-01,163,NA,-13.32786885,"Spring"
2000-04-02,145,NA,NA,"Spring"
2000-04-03,163,NA,NA,"Spring"
2000-04-04,187,NA,NA,"Spring"
2000-04-05,175,NA,NA,"Spring"
2000-04-06,164,4.393442623,NA,"Spring"
2000-04-07,185,NA,4.393442623,"Spring"
2000-04-08,150,NA,NA,"Spring"
2000-04-09,178,NA,NA,"Spring"
2000-04-10,174,NA,NA,"Spring"
2000-04-11,162,NA,NA,"Spring"
2000-04-12,133,-3.426229508,NA,"Spring"
2000-04-13,164,NA,-3.426229508,"Spring"
2000-04-14,168,NA,NA,"Spring"
2000-04-15,171,NA,NA,"Spring"
2000-04-16,187,NA,NA,"Spring"
2000-04-17,161,NA,NA,"Spring"
2000-04-18,146,-8.672131148,NA,"Spring"
2000-04-19,173,NA,-8.672131148,"Spring"
2000-04-20,167,NA,NA,"Spring"
2000-04-21,155,NA,NA,"Spring"
2000-04-22,158,NA,NA,"Spring"
2000-04-23,148,NA,NA,"Spring"
2000-04-24,171,-7.885245902,NA,"Spring"
2000-04-25,167,NA,-7.885245902,"Spring"
2000-04-26,140,NA,NA,"Spring"
2000-04-27,153,NA,NA,"Spring"
2000-04-28,167,NA,NA,"Spring"
2000-04-29,171,NA,NA,"Spring"
2000-04-30,162,-8.590163934,NA,"Spring"
2000-05-01,154,NA,-8.590163934,"Spring"
2000-05-02,150,NA,NA,"Spring"
2000-05-03,148,NA,NA,"Spring"
2000-05-04,174,NA,NA,"Spring"
2000-05-05,161,NA,NA,"Spring"
2000-05-06,177,18.573770492,NA,"Spring"
2000-05-07,214,NA,18.573770492,"Spring"
2000-05-08,170,NA,NA,"Spring"
2000-05-09,203,NA,NA,"Spring"
2000-05-10,170,NA,NA,"Spring"
2000-05-11,170,NA,NA,"Spring"
2000-05-12,158,-4.786885246,NA,"Spring"
2000-05-13,172,NA,-4.786885246,"Spring"
2000-05-14,160,NA,NA,"Spring"
2000-05-15,145,NA,NA,"Spring"
2000-05-16,181,NA,NA,"Spring"
2000-05-17,170,NA,NA,"Spring"
2000-05-18,163,10.459016393,NA,"Spring"
2000-05-19,158,NA,10.459016393,"Spring"
2000-05-20,146,NA,NA,"Spring"
2000-05-21,143,NA,NA,"Spring"
2000-05-22,164,NA,NA,"Spring"
2000-05-23,147,NA,NA,"Spring"
2000-05-24,159,0.35,NA,"Spring"
2000-05-25,137,NA,0.35,"Spring"
2000-05-26,159,NA,NA,"Spring"
2000-05-27,143,NA,NA,"Spring"
2000-05-28,148,NA,NA,"Spring"
2000-05-29,150,NA,NA,"Spring"
2000-05-30,147,-4.847457627,NA,"Spring"
2000-05-31,181,NA,-4.847457627,"Spring"
2000-06-01,167,NA,NA,"Spring"
2000-06-02,169,NA,NA,"Spring"
2000-06-03,161,NA,NA,"Spring"
2000-06-04,158,NA,NA,"Spring"
2000-06-05,159,-5.610169492,NA,"Spring"
2000-06-06,144,NA,-5.610169492,"Spring"
2000-06-07,183,NA,NA,"Spring"
2000-06-08,145,NA,NA,"Spring"
2000-06-09,157,NA,NA,"Spring"
2000-06-10,136,NA,NA,"Spring"
2000-06-11,156,27.338983051,NA,"Spring"
2000-06-12,142,NA,27.338983051,"Spring"
2000-06-13,140,NA,NA,"Spring"
2000-06-14,159,NA,NA,"Spring"
2000-06-15,147,NA,NA,"Spring"
2000-06-16,132,NA,NA,"Spring"
2000-06-17,154,6.2881355932,NA,"Spring"
2000-06-18,149,NA,6.2881355932,"Spring"
2000-06-19,150,NA,NA,"Spring"
2000-06-20,160,NA,NA,"Spring"
2000-06-21,153,NA,NA,"Spring"
2000-06-22,167,NA,NA,"Spring"
2000-06-23,163,0.0677966102,NA,"Spring"
2000-06-24,157,NA,0.0677966102,"Spring"
2000-06-25,164,NA,NA,"Spring"
2000-06-26,151,NA,NA,"Spring"
2000-06-27,165,NA,NA,"Spring"
2000-06-28,157,NA,NA,"Spring"
2000-06-29,164,1.0677966102,NA,"Spring"
2000-06-30,160,NA,1.0677966102,"Spring"
2000-07-01,169,NA,NA,"Summer"
2000-07-02,151,NA,NA,"Summer"
2000-07-03,164,NA,NA,"Summer"
2000-07-04,167,NA,NA,"Summer"
2000-07-05,169,-8.93220339,NA,"Summer"
2000-07-06,160,NA,-8.93220339,"Summer"
2000-07-07,155,NA,NA,"Summer"
2000-07-08,155,NA,NA,"Summer"
2000-07-09,145,NA,NA,"Summer"
2000-07-10,169,NA,NA,"Summer"
2000-07-11,162,-4.93220339,NA,"Summer"
2000-07-12,162,NA,-4.93220339,"Summer"
2000-07-13,158,NA,NA,"Summer"
2000-07-14,186,NA,NA,"Summer"
2000-07-15,134,NA,NA,"Summer"
2000-07-16,135,NA,NA,"Summer"
2000-07-17,157,-3.93220339,NA,"Summer"
2000-07-18,151,NA,-3.93220339,"Summer"
2000-07-19,122,NA,NA,"Summer"
2000-07-20,142,NA,NA,"Summer"
2000-07-21,144,NA,NA,"Summer"
2000-07-22,144,NA,NA,"Summer"
2000-07-23,131,-7.93220339,NA,"Summer"
2000-07-24,179,NA,-7.93220339,"Summer"
2000-07-25,153,NA,NA,"Summer"
2000-07-26,145,NA,NA,"Summer"
2000-07-27,168,NA,NA,"Summer"
2000-07-28,136,NA,NA,"Summer"
2000-07-29,144,-6.93220339,NA,"Summer"
2000-07-30,130,NA,-6.93220339,"Summer"
2000-07-31,128,NA,NA,"Summer"
2000-08-01,153,NA,NA,"Summer"
2000-08-02,153,NA,NA,"Summer"
2000-08-03,150,NA,NA,"Summer"
2000-08-04,162,3.0677966102,NA,"Summer"
2000-08-05,156,NA,3.0677966102,"Summer"
2000-08-06,150,NA,NA,"Summer"
2000-08-07,172,NA,NA,"Summer"
2000-08-08,143,NA,NA,"Summer"
2000-08-09,148,NA,NA,"Summer"
2000-08-10,151,3.0677966102,NA,"Summer"
2000-08-11,159,NA,3.0677966102,"Summer"
2000-08-12,158,NA,NA,"Summer"
2000-08-13,165,NA,NA,"Summer"
2000-08-14,153,NA,NA,"Summer"
2000-08-15,144,NA,NA,"Summer"
2000-08-16,165,3.0677966102,NA,"Summer"
2000-08-17,171,NA,3.0677966102,"Summer"
2000-08-18,163,NA,NA,"Summer"
2000-08-19,159,NA,NA,"Summer"
2000-08-20,137,NA,NA,"Summer"
2000-08-21,149,NA,NA,"Summer"
2000-08-22,171,-5.93220339,NA,"Summer"
2000-08-23,167,NA,-5.93220339,"Summer"
2000-08-24,143,NA,NA,"Summer"
2000-08-25,166,NA,NA,"Summer"
2000-08-26,154,NA,NA,"Summer"
2000-08-27,163,NA,NA,"Summer"
2000-08-28,155,12.06779661,NA,"Summer"
2000-08-29,154,NA,12.06779661,"Summer"
2000-08-30,151,NA,NA,"Summer"
2000-08-31,143,NA,NA,"Summer"
2000-09-01,170,NA,NA,"Summer"
2000-09-02,161,NA,NA,"Summer"
2000-09-03,138,2.0677966102,NA,"Summer"
2000-09-04,136,NA,2.0677966102,"Summer"
2000-09-05,145,NA,NA,"Summer"
2000-09-06,135,NA,NA,"Summer"
2000-09-07,150,NA,NA,"Summer"
2000-09-08,138,NA,NA,"Summer"
2000-09-09,163,17.06779661,NA,"Summer"
2000-09-10,150,NA,17.06779661,"Summer"
2000-09-11,155,NA,NA,"Summer"
2000-09-12,178,NA,NA,"Summer"
2000-09-13,153,NA,NA,"Summer"
2000-09-14,145,NA,NA,"Summer"
2000-09-15,156,-4.93220339,NA,"Summer"
2000-09-16,152,NA,-4.93220339,"Summer"
2000-09-17,146,NA,NA,"Summer"
2000-09-18,156,NA,NA,"Summer"
2000-09-19,161,NA,NA,"Summer"
2000-09-20,155,NA,NA,"Summer"
2000-09-21,151,3.0677966102,NA,"Summer"
2000-09-22,156,NA,3.0677966102,"Summer"
2000-09-23,179,NA,NA,"Summer"
2000-09-24,182,NA,NA,"Summer"
